Fecha,Conc
2018-01-08,36.91304347826087
2018-01-08,60.78260869565217
2018-01-08,65.52173913043478
2018-01-08,51.21739130434783
2018-01-08,48.91304347826087
2018-01-08,18.52173913043478
2018-01-09,63.391304347826086
2018-01-09,53.608695652173914
2018-01-09,69.6086956521739
2018-01-09,48.69565217391305
2018-01-09,33.34782608695652
2018-01-09,57.47826086956522
2018-01-09,44.21739130434783
2018-01-09,67.0
2018-01-09,69.1304347826087
2018-01-09,65.52173913043478
2018-01-09,71.95652173913044
2018-01-09,50.95652173913044
2018-01-09,48.608695652173914
2018-01-09,71.82608695652173
2018-01-09,77.08695652173913
2018-01-09,64.69565217391305
2018-01-09,70.47826086956522
2018-01-09,75.91304347826087
2018-01-09,66.56521739130434
2018-01-09,70.34782608695652
2018-01-09,61.0
